age,height,weight,heart_rate,vo2_max,workout_duration,workout_type
29,75.7,182.3,114,43.8,117,Cardio
55,97.5,198.6,89,32.5,75,Cardio
18,76.8,152.8,141,30.5,74,Strength
48,69.7,178.7,73,39.8,39,Cardio
21,92.4,193.2,115,34.5,69,Yoga
22,74.6,174.1,78,57.2,44,Cardio
47,73.6,153.9,145,35.3,103,Strength
41,74.5,178,85,41.8,44,Yoga
20,92.3,166.6,130,51.4,72,Yoga
28,91.6,157.7,151,54.5,33,Strength
21,70.2,192.5,97,44.3,79,Yoga
43,66.7,176.1,128,35.4,62,Strength
44,74.6,196.7,95,38.1,81,HIIT
44,78.6,190.3,77,42.6,95,HIIT
59,61.9,184.6,116,40.9,88,Cardio
23,89.7,150.3,137,40.5,82,Cardio
32,74.3,171.4,171,34,21,Cardio
47,66.7,159.9,82,57.4,73,Cardio
59,55.3,195.5,178,30.9,35,Strength
54,61.9,158.7,175,43.2,74,HIIT
54,97.5,164.3,73,59.4,113,Strength
59,65.3,175.8,155,49.8,62,Yoga
54,58.4,163.2,128,40.7,80,Yoga
52,73,160.5,81,34.4,57,Yoga
40,65.4,180,87,58.9,64,Yoga
23,51.8,154.4,102,30.4,70,Yoga
21,66.2,152.9,135,50.4,61,HIIT
35,77.2,168.6,77,56.4,43,Strength
26,77.6,186,159,30.8,49,Yoga
46,67.8,177.7,154,51.8,56,Cardio
30,72.4,171.1,136,60,72,HIIT
34,98.3,178.3,143,49.2,82,Cardio
49,68.9,168.3,168,42.4,30,HIIT
39,62.9,196.8,95,56.2,97,HIIT
21,62.2,152.7,178,46.6,42,Cardio
22,72.9,183.7,178,52.5,99,Cardio
54,88,194.6,66,47.6,69,Yoga
58,60.3,190.2,82,31.1,104,Cardio
30,85.5,159.2,93,36.4,74,Strength
51,51.1,164.8,176,32.4,74,HIIT
39,70.9,185.9,173,33.2,23,HIIT
40,88.8,154.2,155,30.5,116,Yoga
20,66.9,190.6,80,42.6,73,HIIT
59,78.2,185.9,129,35.4,80,Cardio
51,60.2,186.5,139,55.7,97,HIIT
49,87.1,155,158,52.5,102,HIIT
38,52.6,185.9,177,47.2,24,Cardio
38,92.6,184,106,44.7,119,Cardio
28,59.9,191.5,112,37.7,114,HIIT
56,93.7,152.1,143,44.2,37,Strength
21,67.6,151.2,165,49.2,63,Cardio
18,86.1,168.7,100,53.5,50,Strength
45,66,157.4,134,32.5,113,Strength
41,95.3,177.9,91,51.3,40,Yoga
52,56.3,195.9,73,52.3,66,Strength
30,58.9,169.6,147,46.8,49,Yoga
51,74.7,192.2,167,36.4,74,Strength
28,54.1,150,162,46.2,87,Yoga
53,59.8,158.4,166,45.1,88,Cardio
34,97.2,151.5,154,44.3,60,HIIT
52,98.8,166.4,76,43.8,64,HIIT
35,68.8,195.4,84,33.3,93,Yoga
57,96.2,154.8,123,35.5,110,Cardio
39,77.2,180.3,132,32.9,99,Yoga
41,63.5,172.6,145,37.3,49,Yoga
36,85.1,196.9,178,37.9,96,Cardio
54,82.9,156.1,168,37.4,119,Strength
56,99.5,160.6,107,36.3,104,Strength
38,63.3,151.5,94,52.1,64,Cardio
25,83.6,171.7,96,54.6,64,Yoga
45,52.6,163.9,114,39.8,98,HIIT
22,55.7,193.5,76,39.2,103,Yoga
34,50.2,180.2,87,55.3,103,Strength
54,100,180.7,60,48.7,64,Cardio
53,90.1,176.6,112,38.8,74,Cardio
36,89.3,154.6,132,51.4,78,Cardio
44,75.5,172.3,114,40.3,24,Strength
51,65,200,172,47.6,51,Yoga
28,57.6,191.8,120,59.8,25,Cardio
29,64.2,194.7,72,39,113,HIIT
38,68.8,191.2,106,57.9,45,Cardio
28,87.8,155.2,123,39.6,56,Yoga
56,77,161.4,91,46.2,32,Strength
45,53.9,150.2,87,43.8,112,HIIT
22,50.9,165.2,112,53.5,88,HIIT
34,55.1,155.4,90,31.8,44,Cardio
37,70.5,173.6,67,48.8,32,Yoga
58,96.7,183.9,131,52.8,107,Cardio
29,81.9,193.7,157,44.2,114,HIIT
23,90.1,187.5,146,33.2,39,Cardio
34,73.3,196.9,133,37.3,91,Yoga
36,68.1,152.7,160,50.4,79,Strength
43,55.4,150.6,171,56.9,92,HIIT
49,93.8,183.1,84,42.6,40,Yoga
23,89.2,164.5,174,46.8,80,Cardio
53,58.4,162.7,92,36.9,103,HIIT
55,75.6,166.5,168,42.4,98,Cardio
28,74.4,163.5,127,40.1,45,Cardio
50,81.3,175.6,66,49.7,73,Strength
41,97.3,172,156,59.5,61,Cardio
40,79,175.6,125,54.4,30,Cardio
32,77,183.6,171,35.8,56,Yoga
44,52.5,169.4,105,47.3,30,Cardio
28,53.1,162.6,155,32,46,Strength
34,59.4,158.3,64,37.4,113,Cardio
31,51.6,167.5,169,35.2,102,Cardio
44,87.2,187.1,76,40.1,53,Cardio
35,86.2,187.8,135,50.4,57,HIIT
45,56.8,183.3,111,45,80,Strength
21,91.8,161.7,71,58,106,HIIT
24,57.7,179.4,121,36.4,72,Strength
52,65.1,178.5,94,40.9,84,Strength
26,62.4,174.2,121,39.9,22,Yoga
25,68.6,177.5,80,37.1,86,HIIT
34,62.7,174.6,144,59.8,47,Strength
34,74.4,178.3,125,41.6,33,Strength
50,70.4,185.8,112,58.2,71,Yoga
49,99.3,155.5,80,41.7,49,HIIT
25,52.8,187.5,74,36.1,77,Cardio
36,57.1,156.8,134,33.6,73,Yoga
55,52.6,153.3,133,55.7,88,Strength
20,81.3,198.8,141,31,34,HIIT
22,52.7,197.8,82,58.9,57,Strength
30,91.8,153,90,42.5,97,Yoga
48,75.6,172.2,113,37.4,33,Yoga
33,76.4,159.3,114,48.5,76,HIIT
49,78.1,174.3,179,34,78,Yoga
39,58.5,191.5,85,32.2,27,Yoga
46,59.9,197.5,112,54.8,91,Cardio
39,65.9,181.7,125,42.7,38,Strength
20,79.7,167.7,98,45.5,51,Cardio
27,60.5,180.2,66,35.3,114,Cardio
59,55.8,165.6,147,31.8,48,HIIT
38,98.5,195.5,98,41,60,Yoga
33,51.1,193.5,91,45.2,94,Strength
29,90.1,177.9,85,53,64,Strength
19,89.4,166.2,146,45,32,Strength
58,64.9,164.7,137,53.5,46,Yoga
41,56.8,151.7,88,33.5,38,Strength
52,57.3,190.8,84,31.9,45,Strength
47,84.9,172.5,115,34.8,72,Yoga
47,82.1,166.3,90,53.2,70,HIIT
52,89.1,173.6,125,52.8,56,Strength
36,96.9,190.9,61,34.2,28,Yoga
25,84.6,156.2,146,30.9,111,Cardio
43,57.8,192.9,106,50.6,115,Yoga
57,62.2,194.9,134,55.7,71,Cardio
24,92.1,197.3,88,52.6,73,Yoga
47,60.5,169.9,165,36.1,22,Strength
24,53.6,160.9,158,47.5,115,HIIT
20,85.2,168.7,108,52.7,88,HIIT
18,70.1,166.6,132,37.7,27,Strength
53,96,158.8,91,45.8,33,Cardio
42,82.5,180.4,89,39.4,22,Yoga
54,54.5,173.8,74,36.8,43,Strength
18,97.4,193.3,121,59.1,32,Yoga
32,62.9,151.6,137,57.4,62,Strength
54,66.9,182.2,174,43.4,48,Strength
30,70.1,188.1,76,34.1,91,Yoga
57,52.6,188,81,51.8,70,HIIT
25,74.8,194.3,175,37.7,61,HIIT
22,56.2,186.5,89,35.1,50,Cardio
26,70,196.4,140,41.4,82,Yoga
18,67.5,166.6,75,45.9,45,Cardio
53,88.6,175.2,111,32.9,37,Strength
52,90.2,150.7,67,47.2,101,Cardio
19,57.7,150.3,123,30.5,76,Strength
57,68.3,162,98,56.8,26,Yoga
40,68.7,155,90,57.6,67,Yoga
26,57.6,163,71,52,99,Yoga
51,89.9,158.9,92,44,79,Yoga
31,85.4,151.4,117,37.6,52,Cardio
21,59.5,195.5,71,52.3,22,Strength
47,68.3,150.4,84,58,23,HIIT
48,55.3,186.8,97,34.8,119,Yoga
55,81.4,157.6,107,44,23,Yoga
28,56.1,195.6,141,39.5,61,Strength
52,99.3,194.6,142,40.7,28,HIIT
25,89,182.7,114,42.2,70,Yoga
20,69.5,183.6,62,58.6,36,HIIT
31,78.9,150.3,158,37.8,36,Yoga
30,95.6,199.2,128,44.8,116,Cardio
49,77.7,193.9,94,58.5,39,Cardio
51,58.7,194.8,110,44.3,33,HIIT
36,68.9,183,86,55.9,41,Strength
55,92.2,167.2,96,31.8,71,Strength
33,82.2,194.7,169,58.6,46,Cardio
19,82.5,164.6,144,35.6,62,Strength
57,93.3,178.1,75,59.4,22,Strength
34,94.7,155,151,35.3,107,Strength
51,96,196.1,84,43.3,113,HIIT
59,54.7,157,92,39.3,27,HIIT
33,77.2,161.2,121,43,105,Strength
55,87,177.9,76,37.5,108,Cardio
19,87.8,188.2,102,59,29,Strength
19,80.3,181,89,39.2,48,Yoga
43,58.3,161.6,100,49.6,59,Cardio
30,89.9,150,176,34.1,84,HIIT
48,86,187.9,63,54.7,40,Yoga
51,54.3,199.3,125,46.3,43,Strength
56,73.2,190.5,119,59.4,92,Strength
20,58.7,173,68,42.7,79,Cardio
25,66.9,195.2,177,35.9,45,Cardio
40,50.9,170.5,90,40.4,28,Strength
31,70,176.2,148,52.1,39,Strength
44,77.5,173.9,160,49.8,75,Cardio
46,81,172.4,159,53.4,118,Yoga
56,83.2,188.8,178,32.2,55,HIIT
56,91.8,176.3,128,47.4,55,Cardio
18,60.8,165.8,83,58,92,Yoga
34,56,162.9,83,33.2,41,Strength
58,92.6,151.9,152,32.8,20,HIIT
47,57.8,179.2,173,51.5,88,Yoga
30,98.7,161.5,104,39.5,92,HIIT
38,92.1,157.4,154,49.8,56,HIIT
36,75,182.7,96,46.4,102,HIIT
36,99.1,184.1,117,59.6,91,Yoga
42,54.9,187.6,179,56.7,115,Yoga
39,65.2,175.2,142,50.3,32,Strength
48,81.9,194.7,82,37.9,103,HIIT
34,67.5,196.8,94,37.9,119,Cardio
40,96.4,190.4,122,56.5,62,Cardio
49,53.3,181.8,177,47.6,56,Cardio
27,77.5,165.2,173,53.7,113,Yoga
27,79.5,199.1,65,43.5,93,Strength
53,82.6,163.7,65,33.1,114,Yoga
25,62.8,160.1,179,40,44,HIIT
37,68.2,172.1,160,34.8,112,Cardio
49,92.2,152.8,89,53.5,107,Yoga
31,59.7,198.9,60,51,40,Cardio
45,91.3,179.4,122,32.7,60,Yoga
41,78.1,177.8,67,48.6,92,Cardio
32,88.1,182.8,87,56.2,61,HIIT
39,85.7,174.9,148,50.9,61,Cardio
47,60.4,151.6,92,45.3,21,HIIT
21,78.4,180.6,112,39.4,87,HIIT
30,93.4,185.8,97,56.6,27,Yoga
40,71.6,170.8,111,42.7,115,Yoga
25,98.3,187.9,137,55.7,80,Yoga
35,72.6,161.4,70,53.5,33,HIIT
29,57.1,161.1,61,54.5,96,Strength
48,69.5,158.1,112,59.7,40,Strength
31,97.6,168.6,153,52.5,43,HIIT
51,66,192.4,153,31,69,HIIT
35,93.4,191.4,127,36.2,101,Yoga
51,94.1,169.1,136,31.1,64,Yoga
28,67.5,179.5,66,35.7,83,Yoga
58,54.2,186,161,31.8,83,Strength
29,86.2,162.1,126,45,45,Strength
32,65.6,158.4,68,30.8,51,HIIT
48,89.1,198.6,137,44.2,76,Strength
46,72.1,180.9,175,57,72,Yoga
43,74.3,199.1,122,52.5,52,Yoga
35,88.9,166.9,70,58.3,71,Yoga
49,69.1,185.2,96,36.8,114,Yoga
39,72.2,161.1,73,45.9,37,Yoga
55,68.8,163.1,78,39.6,54,Cardio
34,68.4,175.6,67,44.8,31,HIIT
40,76.3,166,66,46.7,70,HIIT
41,90.4,158.4,118,31.1,108,Strength
25,68.1,163.1,122,37,114,Yoga
58,76.2,151.8,66,51.1,29,Cardio
23,83.5,185.2,179,53.2,71,Yoga
22,63.5,174.6,114,47.1,53,Yoga
46,63.9,154.7,62,38.1,86,Strength
45,96.7,158.6,126,42.2,58,Cardio
28,86.2,155.1,77,32.9,27,Cardio
18,78.9,180.6,104,58.6,115,HIIT
36,82.4,154.7,156,56.1,48,Yoga
26,51.5,187.7,160,32,41,Cardio
44,80.9,151,151,35,103,HIIT
51,75.5,162.5,95,47.4,89,Cardio
21,77.3,194.5,75,37,80,Yoga
53,68,185.9,138,58,62,HIIT
35,54.1,153.6,88,52.7,68,Cardio
32,59.7,191.1,118,38.2,48,Strength
30,97.5,174.7,77,30.2,100,Cardio
36,70.4,192.3,108,54,50,Yoga
23,73.3,180,169,42.7,72,Strength
29,52.6,184.1,105,49.3,53,Cardio
54,51.9,199.7,142,38.6,57,Cardio
34,85.9,161.6,88,34.3,76,HIIT
40,76.9,181.2,129,50.3,23,Yoga
43,75.4,173,168,43.5,21,Cardio
46,62.2,152,109,37.1,31,Cardio
50,87.2,150.7,170,34.1,54,Cardio
44,58.4,156,114,47.4,89,Yoga
42,59.5,182.5,86,51.8,91,Strength
27,73,178.4,66,38.5,40,Yoga
40,64.3,177.7,150,52.1,80,HIIT
38,62.4,151.6,142,35.5,54,HIIT
38,82.3,173.5,140,40.2,67,Yoga
30,82.5,196.2,100,52.3,34,Cardio
54,91.2,169.9,70,49.8,90,Cardio
50,70.9,181.2,64,38.1,34,Strength
41,53.7,189,125,33.7,25,Yoga
28,63.7,189.2,170,31.3,100,Yoga
34,99,176,115,55.1,87,Cardio
21,79.8,192.9,71,32.3,41,HIIT
42,85.5,169.6,101,33.4,51,HIIT
47,50.4,194.4,165,37.1,41,Strength
26,75.9,162,175,43.4,46,Strength
38,51.9,164,134,53.7,34,HIIT
37,78.5,152.7,69,37.4,63,Yoga
36,96,189.8,87,46.3,105,Strength
36,98.4,170.9,66,32.7,111,Cardio
29,77,161.5,73,43.9,28,Yoga
54,72.9,161.6,136,35.3,53,Cardio
59,97.3,195.1,128,36.3,119,Strength
34,83.7,191.7,120,41,92,HIIT
54,53.2,177.7,110,52.8,34,Strength
56,73.3,180.8,101,52.3,81,HIIT
45,62,173.7,67,42.4,64,Yoga
58,73.5,169.6,109,33.6,103,Strength
52,72.8,195.8,60,38.4,91,Strength
35,79.1,156.3,128,45.2,77,Strength
31,67.8,170.9,70,56.1,111,Yoga
52,58.2,167.2,175,59,38,Cardio
58,75.2,174.9,166,49.1,35,Cardio
24,91.5,172.9,107,40.5,94,HIIT
58,83.2,175.9,69,50.8,27,Strength
30,66.9,157,74,40.1,52,Cardio
35,96.8,175.7,162,48.8,93,Yoga
54,95.6,162.1,106,37.3,37,Strength
30,60.5,159.2,152,38,54,HIIT
53,52,153.2,84,32.3,62,Cardio
48,87.1,188.1,171,42.6,69,Yoga
19,91.4,171.4,65,48.5,22,Yoga
33,98.4,181.3,70,53.7,110,HIIT
26,94.5,186.4,76,54.3,78,Cardio
26,80,184,74,59.8,47,Strength
55,76.5,173.5,75,32.6,65,Yoga
28,51.4,169.4,115,44.8,83,HIIT
39,62.3,168.8,125,45.6,89,Yoga
50,73,182,95,54.1,66,Yoga
53,81.4,174.7,142,38,33,Cardio
40,77.9,192.5,97,32.1,26,Cardio
51,87.1,193.7,173,39.4,93,Strength
26,64,158.5,144,59.5,98,Yoga
41,78.2,156.8,134,57,50,HIIT
25,54.4,181.5,164,41.9,112,Yoga
24,70.7,165.1,62,56.3,100,HIIT
53,87.5,150.9,157,31,70,Yoga
35,84.7,194.4,77,39.4,48,HIIT
20,99.5,161.3,138,51.8,34,Yoga
45,63.9,196.5,148,36.6,109,Yoga
23,74.9,185.9,113,36,95,Strength
38,66.5,188.1,173,55.9,44,Cardio
45,72,160.1,174,48.5,80,Cardio
57,92.8,161.7,138,59.7,60,HIIT
18,84.2,176.1,153,34,88,Yoga
53,94.1,158.6,76,40.7,23,Yoga
38,60.2,165.3,141,39.3,76,Cardio
52,93.7,166.1,154,56.4,50,HIIT
30,53,158,173,37.7,22,Strength
27,94.4,160.3,166,40.6,86,Strength
27,66.5,189.4,141,34.3,109,Strength
30,65.7,158.4,178,53.3,69,Yoga
54,75.6,151.4,158,37.1,36,HIIT
55,97,181.5,72,32,79,Cardio
41,52.4,198.8,122,43.1,93,Yoga
19,67.6,166.6,73,41.7,85,Yoga
39,92.8,155.9,118,35.3,107,Strength
34,69.8,178.5,95,34,94,HIIT
53,60,195.3,77,56.9,43,HIIT
31,71.2,189.2,64,32,118,Strength
27,69.3,181.1,73,33,106,Strength
52,95.8,165.8,84,37.4,51,Strength
42,88.1,177.1,103,58.6,106,Yoga
20,75.3,154.6,98,32.6,117,Yoga
55,99.4,183.9,71,54.5,38,Yoga
34,73.3,186.3,163,56.8,85,Cardio
29,52.9,198.3,120,41.3,79,Cardio
41,63.1,163,121,38.8,85,HIIT
46,71.8,150.9,112,50.3,34,Strength
42,57.8,177.3,112,51.1,104,Strength
53,97.4,185.3,87,53.4,54,Yoga
43,88.3,189.5,94,54.9,88,Cardio
55,63.4,159.7,177,38.1,46,Strength
18,79.5,163.1,124,50.6,107,HIIT
37,86.1,175.6,62,34,26,Strength
45,97.1,166.5,102,45.3,25,Yoga
33,94.1,193,109,48.4,52,Yoga
34,75.8,173.7,130,34.9,77,Cardio
57,88.7,190,68,32.3,68,HIIT
45,78.1,179,95,35.8,36,HIIT
29,77.6,188.7,82,42.6,61,Strength
44,55.7,166.6,147,56.6,113,HIIT
59,56.3,191.6,133,46,91,Strength
47,76.5,163.7,109,52.5,59,Strength
58,63.4,177.3,114,35.2,65,Cardio
51,51.1,160.7,171,33.2,90,HIIT
54,86.1,173.8,71,37.2,89,Yoga
23,51.6,165.9,142,39.4,87,Strength
24,79.8,163.3,91,46.4,20,Strength
49,77,198.3,83,56.4,98,Strength
49,98.4,158,145,42.8,114,HIIT
42,74.2,189.4,126,45.6,108,HIIT
50,53.2,199.2,163,30.1,116,HIIT
24,77.6,151,86,31,71,Strength
29,92.1,185,120,32.5,54,Yoga
33,99.8,162.6,78,51,88,Yoga
33,71.5,152,132,44.6,24,HIIT
53,66,170.1,110,35.8,119,Yoga
30,95.3,196.8,123,47.8,36,Strength
24,59.6,150.6,172,46.3,72,HIIT
53,80.8,179.4,136,32.7,71,HIIT
26,70.3,175.1,61,49.2,33,Strength
49,52.1,193.7,95,53,48,HIIT
28,67.4,154.2,152,38.6,27,Strength
25,63.3,184.1,70,50.6,117,HIIT
50,84.3,184,157,36,20,Yoga
40,97.4,183.5,127,52.7,48,HIIT
42,63.4,197.1,127,57.4,55,HIIT
25,90.6,191.2,175,43.3,70,HIIT
39,52.8,152.1,123,37.3,56,Cardio
21,76.9,173.6,60,42,112,Yoga
57,53.5,169.9,148,37.5,88,Strength
20,96.7,165.5,85,30,72,Cardio
46,88.3,172.6,70,49.5,115,Yoga
58,82.9,169.2,146,31.3,71,HIIT
46,91.2,171.6,61,36.3,107,HIIT
51,82.4,199,142,51.7,102,Strength
51,98.4,154.4,152,50,31,Strength
45,85.7,196.1,99,32.2,71,Yoga
30,96.2,174,178,49.8,20,Yoga
32,75.9,181.2,175,57.9,26,Strength
40,55.9,191.5,63,32.2,36,Yoga
43,76.4,168,139,42.5,117,Strength
21,56.3,171.5,170,51.9,62,HIIT
43,79.6,170.5,96,50,90,Strength
57,74.1,168.7,120,36.8,36,Cardio
26,81.1,196.3,150,34.9,78,Strength
22,50.5,191.4,64,53.5,22,Strength
49,59.7,155.4,74,58.7,48,Cardio
37,74.6,155.4,146,53,41,Cardio
28,97.5,171.4,172,58.9,57,Cardio
32,69.2,154.9,126,48.1,73,Cardio
49,71.2,181,141,57.9,112,Strength
45,85.7,157.2,166,50.7,69,Yoga
39,80.2,176.1,85,57.3,88,Cardio
58,64.9,150.4,65,34.8,49,HIIT
34,70.5,165.8,103,54.5,42,Strength
43,60.9,183.9,177,35.9,104,Yoga
24,98.3,174.2,117,30.8,109,HIIT
59,56.5,198.9,140,45.5,66,Strength
43,68.6,193.7,105,39.5,40,Strength
42,51.3,168,161,31.3,39,HIIT
27,61.1,152.3,101,59.4,42,Cardio
36,89,192.3,107,50,87,Cardio
28,60.1,195.6,173,57.1,40,HIIT
30,54,191,86,60,40,Yoga
25,73.7,156.4,79,41.8,20,Cardio
57,50.5,199.9,129,37.6,34,Strength
21,54.2,162.9,174,35.5,36,Strength
48,90.4,186.2,94,45.5,70,Yoga
45,88.6,195.4,135,48.2,82,Strength
28,95.8,161.8,107,44.2,33,Cardio
18,92.7,195.4,126,41.6,78,Yoga
55,84.2,165.5,171,35,102,Cardio
41,52.6,198.8,127,43.3,69,Yoga
48,89.1,164.1,111,32.6,53,HIIT
58,92.3,197.7,168,56,25,Strength
43,90,152.7,127,31.4,68,Yoga
22,75.4,185.5,63,41.4,25,HIIT
37,61.6,176.6,98,33,88,Cardio
58,92.3,173.9,80,53.2,26,HIIT
28,86.4,161.2,167,39.4,116,Cardio
50,99,185.3,125,33.4,96,Yoga
55,57.8,159.5,75,45.9,70,Yoga
44,61.3,177.6,66,57.5,20,Strength
51,60.6,162.7,142,57.3,32,Strength
32,89.6,197.8,166,37.5,62,Yoga
49,59.3,151.4,156,51.6,46,Cardio
38,53.3,160,68,30.9,90,Cardio
22,99.9,162.1,160,34,22,Yoga
23,51.2,170.7,76,45,77,Cardio
55,91.8,161.6,150,36.9,108,Yoga
39,68.3,174.6,156,53.9,116,Strength
35,92.1,193.6,172,57.9,36,Cardio
31,77.7,185.6,71,30.1,64,Strength
27,95.1,179,116,37,97,HIIT
30,96.3,154.5,104,43.2,77,Strength
48,50.5,184.7,179,46.9,75,HIIT
47,53.8,158.3,70,57.5,73,Strength
20,62.5,189.3,72,56.8,106,Strength
47,83.5,162.5,90,49.1,107,Cardio
23,94.4,170.9,136,37.7,48,Strength
46,73,167.5,161,53.5,73,Yoga
25,80.3,192.9,85,36.1,46,Cardio
50,59.4,156.3,122,59,64,Cardio
34,90.2,178.3,90,30.2,106,Cardio
28,98.4,157.1,81,47.1,50,Strength
30,63.4,185.2,65,32.7,55,Cardio
28,74.7,195.3,79,42.2,100,HIIT
48,54.3,171.7,144,49,80,HIIT
45,78,174.4,69,50.7,56,Strength
23,75.1,196.4,142,53.6,86,Cardio
58,57.2,176,94,47.8,55,Yoga
33,72.1,174.4,85,37.5,24,Yoga
21,66.7,178.9,130,56.7,65,HIIT
52,76.1,184.5,96,54.3,98,Strength
43,79.3,155.3,67,34.8,71,Strength
29,50.4,191.1,64,54.8,68,Strength
28,88.1,171.8,103,59.2,25,Strength
54,85.7,153.6,159,49.1,29,Strength
42,68.3,189.3,174,38.5,115,Cardio
35,52.6,168.8,151,48.2,42,Cardio
36,87.7,155,173,40.3,36,Cardio
40,97.8,181.7,126,50.3,103,Yoga
55,62,194,162,46.3,63,Cardio
35,66.2,194.4,131,57.9,60,Strength
43,59.2,197.9,138,48.5,34,Strength
23,78.8,193.4,176,36.4,63,Yoga
21,57.7,150.1,150,51.8,77,Yoga
46,67.8,169,108,39,105,HIIT
51,84.9,190.9,174,38.2,69,Yoga
34,78,168.3,95,41.8,71,HIIT
33,69.3,180.1,139,30.4,89,Cardio
19,71,180.3,85,59.1,87,Strength
51,78.1,168.3,104,46,82,HIIT
25,50.3,195.2,120,53.2,77,HIIT
30,53.9,175.2,103,37.7,42,HIIT
59,94.1,173.2,63,52.4,63,Yoga
25,53.9,199.9,135,47,102,Yoga
47,85.3,174.7,140,42.7,114,Yoga
49,96,158.9,117,59.1,63,HIIT
53,63.5,175.7,164,44.8,71,Cardio
47,68.5,190.7,167,49.7,86,Strength
18,78.4,188.8,85,30.5,47,Yoga
56,94.1,189.4,154,39,86,Cardio
34,97.1,185.4,138,56.7,97,Yoga
37,87,162.7,175,52.8,37,Yoga
41,54.3,193.1,157,46.1,46,HIIT
39,83.5,194.7,88,57,70,HIIT
46,70.5,159.7,68,44.6,79,Yoga
39,73.5,156.5,137,47,93,Strength
26,52.5,198.8,95,41.5,68,Yoga
54,59.6,193.4,63,48.6,34,Strength
27,89.5,194.7,118,39.6,102,Cardio
53,72.7,194.3,161,41.6,92,Yoga
54,65.1,177.1,179,59,87,Strength
45,69.2,182.3,96,33.3,34,Cardio
45,92.7,177.3,147,33.2,70,Cardio
59,87.4,152.6,140,31.3,67,HIIT
38,63.6,187.3,72,39.6,91,Cardio
41,55.9,175.3,79,41.9,20,HIIT
59,62.6,182.4,76,32.8,26,Cardio
57,96,175.1,110,46.5,72,Cardio
19,79.1,174.6,150,47.5,50,Strength
25,76.7,158.6,114,52.5,37,Strength
44,79.8,163.9,92,59.3,31,HIIT
39,68.3,157.9,80,48.6,67,Yoga
54,90.4,159.8,140,33.3,49,Strength
44,76.2,198.6,81,32.7,116,Cardio
46,55.8,157.7,84,53.3,26,HIIT
20,56.5,163.5,126,49.5,111,HIIT
30,76.8,179.5,150,34.9,22,HIIT
27,96.8,180.5,150,37.6,82,Cardio
53,65.4,157.7,169,52.5,25,Strength
26,93.5,189.7,71,47,114,Yoga
44,88.2,189.3,74,47.6,34,HIIT
51,62.4,161.9,161,36.3,90,Cardio
18,51.8,164.4,143,48.9,62,Strength
49,55.1,196.9,145,53.1,113,Strength
42,86.4,191.3,61,56.6,110,Yoga
46,60,184.9,63,52.1,100,HIIT
24,68.6,154.1,104,47.3,37,Cardio
20,75.1,170.9,72,50.2,41,Strength
37,86.3,178,114,44.6,80,Cardio
37,55.7,159.4,91,36.8,80,Strength
47,70.3,172.4,81,56.5,72,HIIT
52,74.3,180.1,148,46,45,HIIT
52,77,166.4,150,47.8,110,Yoga
56,90.9,189,114,59.7,59,Strength
44,58.6,192,76,59.6,107,Cardio
43,90.4,166.2,129,47.6,27,Strength
31,84.6,191.9,166,31,40,Cardio
34,77.8,155.2,110,41.9,112,Yoga
35,85,191.9,139,58.1,62,Strength
46,70.6,157.6,67,38.6,40,HIIT
37,56.9,154.1,120,60,22,Cardio
44,83.3,182.1,156,32.5,50,HIIT
35,76.2,173.6,69,47,46,Yoga
21,82,195.4,157,45.5,46,Yoga
18,66.9,168.2,78,37.7,92,Cardio
18,95.3,164.4,73,58.5,76,Strength
43,79.4,175,126,48.6,116,HIIT
37,54.3,172.8,114,36.9,52,HIIT
40,72.5,167.2,120,41.5,109,Cardio
27,87.8,184.7,115,51.6,111,Cardio
28,89.7,188,122,38.9,63,Cardio
58,74.7,192.6,164,56.4,62,Yoga
58,94.7,198.6,146,35,50,Yoga
22,63.4,163.3,163,37.9,84,HIIT
18,70.5,185.8,70,34.3,103,Strength
34,94.9,169.7,106,33.1,95,Cardio
39,94.8,183.9,65,39,36,Yoga
51,84.3,173.8,93,60,34,Strength
58,92.9,199.7,124,32.8,53,Cardio
46,54.4,186.4,158,36.4,99,Strength
21,93.2,197.6,148,38.1,23,Cardio
22,66,191.7,123,48.6,91,Strength
28,58.9,195.1,152,52.4,117,HIIT
38,62,190.7,146,52.6,108,Cardio
52,70.9,173,141,30.3,98,Cardio
29,62.6,162.6,137,49.6,47,HIIT
43,66,168.5,140,48.9,92,Cardio
36,56.7,151,125,45.5,21,Cardio
24,64.8,176.2,90,41.4,36,Yoga
24,78.6,175.3,142,53.9,77,HIIT
43,72.1,176.3,155,40.3,93,Yoga
57,67.3,198.7,121,36.9,28,HIIT
22,87.3,195.6,113,39.3,50,Strength
38,94.7,158.1,151,43.2,85,HIIT
31,87.8,168.4,164,36.4,107,HIIT
21,66.6,171.2,67,48.2,81,Yoga
40,87.2,168,101,56.5,38,Cardio
59,57.6,189.9,100,47.9,100,HIIT
37,56.5,176.2,118,43.4,93,Cardio
32,67.3,178.6,99,53.9,74,HIIT
46,90.4,192.7,162,52.4,47,Yoga
25,62.3,190.3,81,41,111,HIIT
58,53.2,156.6,83,48.1,69,Strength
36,56.6,185.7,97,51.9,84,HIIT
56,92.9,171.8,61,37.4,22,HIIT
45,81.7,164.7,100,41,98,Cardio
44,62.7,152.5,164,33.2,71,Cardio
21,77.8,174.4,78,59.6,29,Strength
32,76.4,167.8,164,32.6,40,HIIT
52,82.8,162.6,61,35.1,56,Cardio
