age,height,weight,heart_rate
32,158,58,164
32,194,67,138
44,157,100,97
37,184,91,136
33,167,53,145
49,175,90,177
44,188,53,145
37,162,98,106
34,191,102,147
41,165,79,125
29,176,64,170
45,165,78,88
39,178,51,170
41,157,95,106
30,194,96,155
54,186,95,135
57,154,65,165
43,192,98,139
38,171,78,137
28,186,110,124
58,185,66,124
33,186,92,171
34,156,88,174
45,180,97,164
28,164,67,120
26,190,116,141
24,168,56,90
22,154,100,102
42,162,101,90
42,185,60,87
30,191,56,84
30,170,110,150
30,173,114,178
41,160,115,122
38,181,53,98
58,156,69,84
20,164,91,146
44,194,55,157
57,176,96,155
29,196,84,157
20,174,115,103
59,161,119,81
57,167,108,160
51,157,106,148
35,191,56,134
47,160,91,163
36,150,82,129
53,162,64,143
44,195,75,95
38,192,116,119
20,198,100,160
24,194,53,138
26,181,97,166
29,174,107,105
47,153,115,85
40,155,52,98
21,154,66,176
52,167,74,98
55,184,91,174
59,159,93,178
47,173,106,169
55,150,59,164
50,155,69,127
54,179,96,179
49,180,114,123
58,160,85,175
24,179,108,101
18,197,81,139
49,155,70,161
50,199,74,162
36,177,73,159
40,163,58,142
27,189,100,152
44,167,82,101
58,190,72,115
29,177,111,95
52,158,70,172
27,179,102,123
37,183,81,81
49,165,90,91
53,159,97,148
46,151,79,89
56,175,56,164
46,164,102,150
45,194,105,136
34,167,114,102
19,155,64,166
22,154,76,103
43,186,78,82
49,193,92,146
26,181,51,117
49,187,90,152
22,174,60,134
57,187,84,166
40,174,71,178
23,178,102,142
30,180,84,98
42,185,61,151
47,194,107,131
54,184,81,123
51,192,112,129
53,166,58,127
36,196,86,150
28,162,81,169
35,190,89,151
58,158,95,100
30,196,57,112
19,180,90,160
43,170,62,105
27,170,89,159
25,168,74,93
39,182,88,118
51,154,64,132
38,196,98,125
51,185,52,173
23,183,114,171
38,196,88,138
18,170,89,95
59,163,106,160
50,170,76,167
21,192,67,178
40,155,112,93
56,165,56,103
48,176,95,107
59,177,69,103
50,188,114,167
38,167,102,133
19,182,111,118
56,159,56,164
46,195,57,160
43,162,60,158
37,156,82,157
32,185,64,153
54,178,109,137
37,178,88,164
42,174,103,179
41,153,117,149
30,154,112,91
55,166,76,110
49,176,61,177
18,196,101,161
34,174,98,89
20,164,97,168
35,194,100,113
28,170,73,122
56,162,53,179
18,168,78,103
57,162,75,123
29,165,102,114
59,152,92,104
27,193,82,139
55,190,63,104
42,199,80,97
29,197,74,158
30,162,66,169
36,166,87,121
44,154,78,107
29,192,112,148
27,153,71,173
23,187,110,99
43,174,103,129
42,188,102,157
34,187,61,93
51,172,71,137
56,166,64,163
58,166,79,153
22,165,109,81
30,156,68,109
23,154,105,95
45,158,106,108
50,166,68,175
25,173,117,105
31,166,90,171
46,177,105,91
58,182,95,110
38,152,71,139
48,151,66,96
29,169,65,158
42,160,104,86
31,188,74,94
24,160,53,95
24,188,74,141
40,186,83,137
53,157,106,136
31,173,110,150
29,187,53,95
27,177,113,175
40,196,72,110
57,194,116,101
20,170,83,97
29,190,56,176
44,156,119,143
32,175,119,165
45,183,106,175
52,177,100,179
50,199,99,128
18,183,79,106
25,156,75,115
29,154,100,142
43,192,64,142
26,172,58,100
19,152,62,132
31,181,62,96
38,182,100,129
28,176,54,118
58,170,115,99
41,167,86,94
38,155,77,161
35,161,119,162
52,183,107,144
35,186,97,103
24,152,101,81
30,177,72,179
35,180,107,114
28,172,63,158
30,197,51,139
27,184,100,116
40,196,113,140
45,158,62,127
41,182,96,107
29,192,78,131
46,166,117,95
36,187,98,122
58,192,101,84
19,177,73,113
51,168,64,163
38,153,88,110
20,153,86,153
56,166,61,102
20,199,101,124
52,196,59,176
30,156,106,174
27,154,55,137
36,199,61,171
27,171,70,165
31,172,86,126
44,161,50,158
25,173,58,163
41,161,115,176
59,168,53,178
50,156,77,92
59,172,100,113
37,184,70,128
49,189,106,146
22,181,71,136
55,173,64,133
46,196,58,130
53,171,108,173
31,158,69,139
28,170,58,116
49,181,60,98
40,173,55,149
21,161,67,100
33,192,119,169
41,153,51,134
32,177,77,154
49,175,76,159
55,184,61,160
46,161,98,161
37,195,56,147
55,189,65,94
36,170,91,172
22,165,95,149
39,165,57,116
52,174,61,173
25,167,115,82
40,198,72,132
20,183,75,103
41,175,95,110
32,170,96,138
58,171,61,112
23,166,50,110
38,193,96,93
46,192,84,127
45,154,92,121
34,174,55,146
50,183,96,123
50,167,54,175
34,183,71,97
35,180,114,107
52,197,83,148
24,188,89,104
25,198,71,174
20,197,117,139
40,160,84,160
56,169,67,120
18,190,106,142
24,167,55,95
52,185,91,162
57,189,63,107
55,154,84,144
53,189,73,110
23,177,95,137
19,182,71,138
51,198,86,140
40,173,99,146
39,161,102,168
48,155,68,100
48,150,50,142
38,163,112,94
43,156,71,104
43,151,78,117
22,156,81,115
21,189,85,119
26,182,60,123
44,159,52,179
22,177,84,106
33,179,85,137
41,179,67,117
56,164,74,149
42,180,79,141
46,160,82,92
25,184,97,178
31,166,85,89
19,194,85,106
23,189,66,173
47,177,63,156
34,155,69,169
31,152,110,97
50,160,91,137
44,198,109,153
52,164,57,175
56,170,88,142
44,181,60,172
49,150,103,120
21,174,78,136
24,192,75,155
26,179,94,101
36,170,99,143
34,194,70,139
23,186,87,131
20,180,53,88
45,179,87,127
25,162,84,136
23,179,54,170
47,173,104,84
23,164,86,148
43,182,70,87
46,158,103,122
49,165,92,165
48,159,96,101
38,199,73,157
51,195,81,87
33,195,73,96
29,174,76,84
44,197,66,114
26,173,116,176
30,170,52,95
54,172,102,102
41,164,93,106
30,174,108,150
56,154,75,166
53,165,69,118
39,179,79,139
58,165,91,173
27,198,51,138
38,166,72,88
39,155,98,168
23,191,107,121
57,185,82,175
56,184,67,169
51,174,79,98
33,194,110,111
25,152,96,95
20,177,80,100
30,182,67,161
42,171,63,87
20,160,115,121
25,186,83,80
45,187,91,163
40,196,94,132
46,178,96,179
30,174,62,112
40,193,115,85
18,179,53,121
19,160,105,143
39,151,58,89
23,151,98,125
37,192,95,178
31,156,78,105
47,179,111,154
29,169,50,101
49,159,102,171
26,152,89,100
20,195,89,128
53,171,88,97
19,152,74,127
47,165,78,150
28,192,57,98
50,180,102,177
40,168,53,93
36,197,93,142
44,184,116,124
21,184,88,166
54,199,69,145
36,182,72,167
51,159,51,97
35,152,72,99
29,173,118,155
22,190,66,155
55,161,93,134
32,182,105,90
35,194,74,121
48,156,65,145
19,174,71,143
45,196,92,87
20,184,55,169
47,150,81,107
49,180,112,97
37,196,97,115
51,167,119,116
20,173,73,80
32,172,90,80
43,177,52,92
19,175,101,95
22,154,102,168
25,153,101,81
37,168,101,170
45,166,80,177
38,169,75,138
28,166,75,80
50,166,113,114
32,194,77,112
52,186,107,89
44,189,67,164
57,165,115,136
31,198,67,141
48,157,111,82
36,159,99,95
50,163,86,148
26,150,91,103
34,191,85,154
20,168,89,125
54,154,85,172
23,165,112,137
25,192,105,95
29,198,99,108
33,169,73,174
33,150,74,162
30,193,73,115
26,162,103,139
39,187,119,166
21,181,75,116
52,159,68,139
33,178,91,112
29,187,107,157
48,185,77,119
33,174,67,114
34,153,89,160
28,166,74,109
54,154,109,101
41,178,72,123
39,190,111,93
50,154,55,133
46,192,76,124
55,166,105,143
36,181,92,124
51,189,75,131
30,154,117,145
58,183,81,145
25,173,113,112
47,199,86,145
59,196,96,170
59,192,79,109
20,155,119,121
43,160,99,134
57,155,108,136
27,168,59,83
55,157,111,87
32,189,75,134
30,180,57,114
59,171,87,140
31,167,71,97
53,196,111,134
42,181,115,134
36,181,99,98
46,174,73,93
29,154,100,80
31,162,54,129
22,176,113,143
46,171,104,139
19,195,95,84
29,180,67,131
32,159,91,130
52,165,89,88
42,185,88,153
22,171,113,178
58,167,103,167
58,179,83,162
18,185,106,115
33,151,118,153
35,166,119,100
27,159,76,129
48,178,58,138
52,173,56,89
21,154,62,170
24,190,117,128
23,190,89,149
47,183,82,169
35,162,68,125
34,176,64,166
22,173,68,159
29,158,94,160
23,191,104,169
29,196,95,98
44,155,97,165
22,185,58,157
58,165,90,88
26,165,77,120
41,153,75,149
28,159,73,171
50,153,82,144
24,181,93,160
40,165,114,89
22,190,52,165
22,192,116,100
30,197,81,90
37,194,51,118
32,171,112,81
31,153,78,166
49,168,55,175
54,183,94,86
37,151,119,99
29,178,59,131
25,150,116,159
44,178,99,149
43,188,75,84
57,188,118,157
23,157,55,138
32,180,54,80
26,181,103,107
52,169,112,80
42,169,87,176
28,154,112,171
56,154,50,154
49,195,117,96
33,166,67,127
57,152,56,138
48,194,71,129
53,161,55,110
35,186,88,91
57,153,97,148
41,156,111,137
40,199,75,144
19,188,94,121
49,164,68,104
26,163,115,80
55,154,113,86
45,193,90,110
26,172,111,94
41,170,89,100
55,192,85,97
37,179,117,100
31,183,56,130
50,155,109,93
42,172,56,159
38,159,83,151
52,196,112,154
37,154,56,131
36,193,100,168
31,193,110,84
24,192,56,139
28,158,77,126
45,158,71,165
25,182,119,142
45,190,85,166
23,194,109,142
27,190,111,102
23,156,113,164
35,198,114,86
28,183,81,105
39,166,109,104
32,162,96,106
41,157,59,153
47,178,61,145
57,176,91,85
44,178,51,89
49,184,57,131
56,171,119,133
36,183,87,167
55,158,116,81
41,198,68,108
57,190,104,125
41,175,103,151
19,169,97,101
25,163,89,96
49,150,98,118
25,192,75,103
54,186,108,152
50,168,105,162
45,177,81,147
42,189,79,116
53,157,101,80
38,155,105,169
56,152,77,147
52,159,94,96
52,150,84,81
55,197,60,98
41,154,108,114
51,156,109,156
40,171,97,162
28,195,86,176
24,185,79,128
38,190,94,107
28,180,113,118
54,158,75,94
59,175,109,106
44,156,56,156
55,195,67,146
59,196,54,175
31,168,69,144
37,159,81,123
20,161,113,161
44,157,58,96
45,152,92,83
46,190,101,98
33,169,56,159
35,171,117,99
58,160,106,146
31,169,67,169
31,160,61,90
36,169,82,134
23,189,92,169
24,175,67,146
37,164,110,176
53,164,102,99
42,188,98,158
55,193,84,94
33,175,72,124
22,163,66,139
27,176,119,178
36,187,68,169
56,182,101,120
25,158,77,135
53,177,55,119
52,188,54,169
37,156,76,127
46,164,102,117
23,160,92,156
55,154,113,86
30,165,88,117
32,156,95,87
54,180,78,154
50,161,103,124
29,160,65,136
25,162,61,87
28,160,115,157
34,186,70,137
45,199,61,107
22,165,81,164
32,180,86,124
59,194,63,106
36,175,68,132
42,150,83,118
48,156,93,156
34,158,64,169
20,158,108,132
27,198,93,177
50,196,93,112
45,188,101,88
37,198,76,95
48,192,73,140
21,175,53,130
33,184,96,174
49,195,118,176
41,166,88,153
46,175,79,173
28,167,59,164
24,171,80,80
41,160,89,84
41,168,107,87
18,150,86,108
59,171,92,93
51,151,114,137
45,185,98,147
50,186,53,165
40,191,93,150
43,194,59,133
18,187,117,148
58,178,109,177
29,175,99,158
45,179,98,169
32,154,56,157
55,189,86,174
20,190,82,108
56,151,66,115
21,159,67,170
22,161,91,135
23,160,53,168
51,153,117,103
50,153,56,130
43,190,112,147
49,161,65,174
40,152,108,170
43,164,50,119
40,163,98,116
49,161,68,124
51,173,102,106
54,193,85,120
59,166,72,170
57,152,114,103
55,156,113,119
24,178,51,114
57,170,102,115
44,153,93,144
41,166,61,102
26,172,89,114
22,191,61,85
36,174,60,133
44,160,71,80
18,189,105,122
51,165,102,113
41,167,51,157
44,152,54,111
47,174,113,123
32,172,87,95
43,165,80,142
29,190,84,168
29,173,53,133
59,166,82,92
41,154,91,100
25,152,71,165
54,151,114,157
45,171,61,149
26,185,59,168
20,191,100,111
30,159,68,102
58,194,78,107
58,165,107,172
43,193,54,130
41,170,94,97
25,195,91,113
28,184,100,161
46,152,64,87
52,162,113,137
26,194,78,164
49,193,76,95
29,158,83,116
20,176,63,150
19,162,66,130
25,155,93,89
27,187,63,151
37,150,52,159
20,198,54,148
43,196,77,130
24,196,70,169
38,156,114,151
22,158,111,170
34,174,89,95
48,192,71,170
56,169,76,141
43,199,115,117
47,187,50,116
38,157,72,110
50,179,86,152
32,175,78,140
44,180,53,139
41,176,67,170
35,186,68,164
30,175,71,104
51,195,80,81
49,196,99,131
37,176,90,138
43,197,107,163
21,171,66,177
32,155,107,120
26,198,83,161
45,194,103,178
51,164,119,83
41,159,117,119
27,188,50,113
52,183,73,100
54,152,53,112
26,195,70,109
31,193,63,148
52,152,92,123
21,170,52,151
57,158,57,162
25,178,91,120
53,176,51,166
57,155,65,126
45,188,88,88
24,194,106,119
44,166,87,114
28,190,109,121
59,192,92,169
59,166,111,86
22,153,72,124
32,198,61,112
36,163,92,137
34,158,79,86
50,181,81,129
28,178,75,160
37,175,87,105
33,190,87,128
38,198,65,165
54,187,70,101
29,174,105,140
22,176,106,134
21,154,75,156
49,158,76,133
38,178,72,145
48,173,115,157
53,181,90,134
53,197,78,172
28,188,62,100
37,154,78,100
55,174,74,169
58,184,90,101
39,152,106,96
55,179,104,93
44,189,73,80
58,199,71,93
43,151,105,90
24,176,103,80
29,184,113,153
48,150,89,165
20,180,103,147
49,197,78,122
33,179,63,106
34,174,105,87
30,161,117,101
44,182,111,125
27,199,119,146
46,184,67,171
25,192,64,85
58,191,68,149
58,199,55,86
29,165,85,119
58,196,103,167
34,158,81,148
34,194,92,85
26,191,115,86
23,159,116,171
38,176,89,97
27,167,92,119
19,166,105,103
27,158,104,106
38,188,101,93
45,167,104,86
59,184,66,171
22,196,50,153
38,178,85,108
35,187,93,131
43,182,108,155
47,169,110,151
55,176,67,87
31,160,85,100
37,185,118,113
22,182,74,120
30,160,65,167
41,154,95,140
47,155,105,150
27,178,58,121
56,160,68,134
53,160,57,173
42,188,108,144
22,189,94,125
18,181,76,97
40,197,84,86
35,177,94,156
52,161,66,135
29,195,93,169
20,157,79,93
22,159,56,137
43,155,51,81
34,180,93,132
42,183,74,110
21,195,101,94
34,183,96,122
56,193,115,87
58,185,66,157
47,172,58,113
21,162,101,116
52,172,100,127
19,163,78,124
36,152,50,92
49,180,87,168
23,192,104,137
18,153,108,87
35,185,119,157
55,195,60,156
41,185,112,98
35,180,105,91
46,179,55,129
42,154,57,166
34,151,65,159
45,189,96,134
51,166,84,125
44,153,82,80
59,175,105,115
52,190,65,162
31,190,62,84
37,185,90,94
43,160,87,176
40,153,92,176
29,190,86,83
29,181,93,169
21,195,61,98
30,176,101,152
18,193,65,120
31,192,87,111
36,165,71,110
27,155,96,99
50,167,101,127
37,163,89,141
23,199,63,88
38,193,115,157
48,186,78,131
35,152,85,85
30,160,109,140
38,155,69,90
19,168,83,117
18,163,100,166
35,181,115,81
55,181,52,133
58,157,107,142
39,189,95,133
58,199,114,123
55,157,58,154
55,152,106,163
32,169,97,110
44,172,72,106
42,162,90,99
59,174,90,80
50,165,107,103
59,161,69,129
59,161,77,173
51,152,72,154
34,159,94,161
50,184,91,150
25,196,86,134
40,177,62,80
29,157,72,113
23,155,51,110
18,190,68,122
55,189,77,158
40,173,98,97
53,176,94,134
55,177,65,141
32,186,56,165
56,155,87,175
37,155,112,175
56,162,109,163
29,166,70,128
18,150,60,103
33,174,99,139
35,161,114,109
45,191,51,135
35,152,118,174
55,191,110,109
36,169,71,166
28,158,52,97
51,153,55,132
50,155,77,150
55,185,79,143
57,153,59,91
41,199,105,91
47,199,103,136
20,184,119,173
19,172,96,139
52,163,95,86
40,190,57,178
29,167,57,161
23,169,112,83
51,187,108,157
38,168,89,152
47,177,97,83
49,194,76,104
44,180,59,143
27,150,106,132
32,183,68,139
47,180,67,177
35,155,94,165
43,158,69,112
21,192,96,97
22,167,89,108
59,178,77,124
31,182,89,99
40,168,92,159
57,166,56,145
38,175,51,92
30,171,79,136
41,184,95,171
30,166,75,119
30,192,85,80
49,169,83,92
46,187,117,167
44,162,115,163
23,150,108,152
24,160,112,114
58,162,74,91
26,159,74,124
44,166,87,176
21,190,50,103
32,167,87,157
29,176,117,118
32,192,100,115
47,157,59,97
45,186,81,112
31,198,89,163
59,168,88,119
36,177,109,173
36,158,117,135
56,170,71,109
24,173,81,118
42,150,93,166
51,189,53,106
26,159,95,150
36,173,52,133
59,196,103,95
44,184,88,91
48,156,111,147
56,152,69,136
25,197,106,126
23,151,65,166
44,154,115,178
47,161,109,172
55,164,84,144
50,166,93,164
20,165,51,104
54,186,60,158
40,173,114,138
32,183,50,176
22,184,113,107
30,188,58,152
59,186,56,132
22,184,65,104
18,175,101,103
43,165,58,138
52,196,100,106
49,163,60,140
33,193,116,109
43,182,79,99
59,173,63,95
41,181,93,89
22,155,67,133
58,175,78,106
54,196,92,86
57,151,90,99
38,165,80,179
32,161,60,179
46,161,67,107
31,176,62,179
52,156,77,93
50,198,57,92
25,166,86,158
26,167,62,157
23,180,66,98
20,187,97,139
23,178,104,138
24,156,75,91
59,187,93,170
55,172,117,129
59,184,63,115
40,150,101,105
49,156,83,80
36,172,111,100
44,166,111,104
25,187,108,163
31,176,116,168
27,153,103,135
34,193,80,97
45,155,70,82
41,176,100,81
23,153,119,144
43,181,113,118
40,192,62,101
53,186,51,92
41,173,65,138
47,152,53,110
24,154,61,101
26,193,95,179
49,190,80,102
28,160,97,105
33,161,96,139
18,184,104,88
23,169,107,176
21,176,111,143
29,164,63,132
20,155,50,156
54,153,115,110
35,164,108,165
36,190,111,82
57,186,78,121
18,166,53,149
59,161,68,125
24,196,78,96
34,186,61,161
52,166,102,82
36,193,61,89
58,180,86,81
44,174,54,162
38,165,50,177
40,177,111,110
48,191,56,137
48,180,106,169
53,170,78,91
23,167,113,170
49,182,100,155
29,151,79,134
27,164,52,147
20,192,70,167
36,195,113,163
55,183,101,161
42,190,52,101
30,178,60,93
59,192,52,165
54,157,118,109
22,193,73,102
31,154,68,139
31,183,109,117
18,191,54,102
18,158,67,107
46,199,55,124
46,172,74,103
22,173,70,140
22,199,109,171
36,181,113,168
50,162,80,118
22,158,83,98
43,187,98,129
49,155,63,93
19,199,83,171
39,195,93,112
43,187,71,103
47,190,58,153
44,174,93,160
36,194,69,171
19,177,82,161
49,175,97,146
54,158,115,125
18,187,106,176
54,167,84,143
20,161,107,110
51,156,56,124
48,156,88,141
47,163,118,94
20,190,76,92
32,178,117,122
41,176,79,114
22,170,50,97
26,153,113,171
39,190,113,97
33,190,90,130
37,167,57,85
44,177,83,163
51,176,118,105
52,171,70,87
41,179,107,122
30,151,108,167
30,174,80,144
30,151,56,156
21,158,105,134
22,168,79,125
42,194,82,173
51,177,64,170
51,180,77,107
38,183,67,143
52,184,85,165
57,151,66,133
55,175,69,124
50,163,59,81
30,182,112,121
58,191,54,122
40,176,66,119
48,170,116,163
34,192,91,122
43,199,50,80
51,178,55,166
58,158,102,124
56,174,112,171
41,152,106,175
22,199,107,118
27,151,83,134
38,168,82,130
43,164,66,127
23,173,79,101
19,160,65,91
52,171,105,165
52,162,118,116
33,167,73,105
57,160,74,119
28,161,72,177
33,160,112,125
45,171,110,155
25,166,67,167
27,166,81,146
57,165,73,104
57,185,58,108
27,184,94,159
32,172,54,83
32,183,86,139
22,196,64,152
54,175,85,143
47,197,94,139
55,187,70,127
27,179,118,150
20,152,115,127
54,172,77,88
53,188,90,144
34,160,50,170
51,194,84,136
45,162,87,95
25,162,78,155
28,188,104,166
40,190,50,167
21,156,71,137
55,198,73,107
48,156,74,103
22,187,105,104
51,195,82,149
46,160,117,108
40,197,110,128
56,167,80,175
42,169,105,138
56,164,103,134
21,170,61,98
29,168,118,148
26,159,93,105
19,174,95,145
37,175,61,82
44,176,57,84
27,154,74,173
48,152,111,152
30,175,59,159
24,189,59,161
40,166,107,149
46,174,96,101
27,168,108,84
20,157,53,147
50,160,106,149
53,150,102,167
38,182,75,100
24,190,72,85
22,182,75,172
32,199,100,121
29,184,107,168
53,157,62,114
23,198,82,113
23,176,61,111
27,171,53,94
51,196,71,112
45,188,75,170
39,171,85,152
25,179,62,88
28,169,88,175
42,150,109,80
25,166,107,103
52,199,91,107
28,173,51,88
32,164,91,91
25,177,101,88
46,150,68,140
18,169,117,150
38,161,117,80
41,152,101,99
20,173,59,160
29,171,71,170
47,183,75,114
52,170,97,102
47,186,88,126
