age,height,weight,heart_rate,vo2_max,resting_heart_rate,steps
26,51.5,187.7,160,32,50,13928
44,80.9,151,151,35,57,4036
51,75.5,162.5,95,47.4,65,11677
21,77.3,194.5,75,37,75,7550
53,68,185.9,138,58,65,6263
35,54.1,153.6,88,52.7,77,17044
32,59.7,191.1,118,38.2,72,14280
30,97.5,174.7,77,30.2,50,12107
36,70.4,192.3,108,54,52,8326
23,73.3,180,169,42.7,57,15891
29,52.6,184.1,105,49.3,78,13126
54,51.9,199.7,142,38.6,84,11028
34,85.9,161.6,88,34.3,66,9721
40,76.9,181.2,129,50.3,45,18689
43,75.4,173,168,43.5,57,9123
46,62.2,152,109,37.1,45,7812
50,87.2,150.7,170,34.1,54,5344
44,58.4,156,114,47.4,49,3208
42,59.5,182.5,86,51.8,64,3971
27,73,178.4,66,38.5,57,3113
40,64.3,177.7,150,52.1,81,2983
38,62.4,151.6,142,35.5,54,13502
38,82.3,173.5,140,40.2,47,12963
30,82.5,196.2,100,52.3,78,12354
54,91.2,169.9,70,49.8,78,4127
50,70.9,181.2,64,38.1,74,2560
41,53.7,189,125,33.7,81,8652
28,63.7,189.2,170,31.3,48,12001
34,99,176,115,55.1,78,10482
21,79.8,192.9,71,32.3,76,14829
42,85.5,169.6,101,33.4,65,3909
47,50.4,194.4,165,37.1,68,17099
26,75.9,162,175,43.4,53,9230
38,51.9,164,134,53.7,68,14881
37,78.5,152.7,69,37.4,69,19812
36,96,189.8,87,46.3,80,19331
36,98.4,170.9,66,32.7,52,12719
29,77,161.5,73,43.9,73,3348
54,72.9,161.6,136,35.3,69,10572
59,97.3,195.1,128,36.3,79,11896
34,83.7,191.7,120,41,82,2309
54,53.2,177.7,110,52.8,72,7789
56,73.3,180.8,101,52.3,63,11690
45,62,173.7,67,42.4,76,13086
58,73.5,169.6,109,33.6,81,8568
52,72.8,195.8,60,38.4,72,15453
35,79.1,156.3,128,45.2,79,10852
31,67.8,170.9,70,56.1,52,12264
52,58.2,167.2,175,59,67,18049
58,75.2,174.9,166,49.1,84,13628
24,91.5,172.9,107,40.5,67,4142
58,83.2,175.9,69,50.8,76,16843
30,66.9,157,74,40.1,54,18175
35,96.8,175.7,162,48.8,61,11797
54,95.6,162.1,106,37.3,79,15487
30,60.5,159.2,152,38,79,16825
53,52,153.2,84,32.3,47,12142
48,87.1,188.1,171,42.6,80,2458
19,91.4,171.4,65,48.5,73,9580
33,98.4,181.3,70,53.7,71,18721
26,94.5,186.4,76,54.3,75,17298
26,80,184,74,59.8,78,14135
55,76.5,173.5,75,32.6,56,9380
28,51.4,169.4,115,44.8,81,6020
39,62.3,168.8,125,45.6,69,7643
50,73,182,95,54.1,46,19326
53,81.4,174.7,142,38,74,18729
40,77.9,192.5,97,32.1,53,10516
51,87.1,193.7,173,39.4,67,8610
26,64,158.5,144,59.5,53,13804
41,78.2,156.8,134,57,64,9816
25,54.4,181.5,164,41.9,45,13932
24,70.7,165.1,62,56.3,83,18642
53,87.5,150.9,157,31,67,19494
35,84.7,194.4,77,39.4,62,8487
20,99.5,161.3,138,51.8,76,19204
45,63.9,196.5,148,36.6,53,7988
23,74.9,185.9,113,36,55,7635
38,66.5,188.1,173,55.9,45,9093
45,72,160.1,174,48.5,55,6604
57,92.8,161.7,138,59.7,77,19947
18,84.2,176.1,153,34,74,11399
53,94.1,158.6,76,40.7,49,3839
38,60.2,165.3,141,39.3,45,9675
52,93.7,166.1,154,56.4,54,13544
30,53,158,173,37.7,57,10001
27,94.4,160.3,166,40.6,71,11575
27,66.5,189.4,141,34.3,52,4306
30,65.7,158.4,178,53.3,72,16230
54,75.6,151.4,158,37.1,46,12664
55,97,181.5,72,32,56,17114
41,52.4,198.8,122,43.1,71,13159
19,67.6,166.6,73,41.7,57,15299
39,92.8,155.9,118,35.3,66,19344
34,69.8,178.5,95,34,84,10629
53,60,195.3,77,56.9,59,2455
31,71.2,189.2,64,32,75,11761
27,69.3,181.1,73,33,51,11810
52,95.8,165.8,84,37.4,83,13804
42,88.1,177.1,103,58.6,79,3512
20,75.3,154.6,98,32.6,51,6738
55,99.4,183.9,71,54.5,56,18775
34,73.3,186.3,163,56.8,58,4621
29,52.9,198.3,120,41.3,78,17718
41,63.1,163,121,38.8,83,8176
46,71.8,150.9,112,50.3,53,17495
42,57.8,177.3,112,51.1,77,11112
53,97.4,185.3,87,53.4,56,8041
43,88.3,189.5,94,54.9,78,7210
55,63.4,159.7,177,38.1,71,6508
18,79.5,163.1,124,50.6,66,8442
37,86.1,175.6,62,34,62,8216
45,97.1,166.5,102,45.3,62,2260
33,94.1,193,109,48.4,81,8833
34,75.8,173.7,130,34.9,51,11527
57,88.7,190,68,32.3,48,15246
45,78.1,179,95,35.8,60,7944
29,77.6,188.7,82,42.6,66,2334
44,55.7,166.6,147,56.6,80,9669
59,56.3,191.6,133,46,64,4779
47,76.5,163.7,109,52.5,75,15259
58,63.4,177.3,114,35.2,77,7190
51,51.1,160.7,171,33.2,57,5163
54,86.1,173.8,71,37.2,64,11094
23,51.6,165.9,142,39.4,82,13624
24,79.8,163.3,91,46.4,66,2023
49,77,198.3,83,56.4,83,6652
49,98.4,158,145,42.8,67,4748
42,74.2,189.4,126,45.6,77,10095
50,53.2,199.2,163,30.1,74,5357
24,77.6,151,86,31,58,14096
29,92.1,185,120,32.5,80,10095
33,99.8,162.6,78,51,52,12680
33,71.5,152,132,44.6,66,10083
53,66,170.1,110,35.8,48,15169
30,95.3,196.8,123,47.8,79,9069
24,59.6,150.6,172,46.3,52,7337
53,80.8,179.4,136,32.7,78,5773
26,70.3,175.1,61,49.2,66,17426
49,52.1,193.7,95,53,69,4057
28,67.4,154.2,152,38.6,69,19061
25,63.3,184.1,70,50.6,84,15138
50,84.3,184,157,36,84,4974
40,97.4,183.5,127,52.7,61,17903
42,63.4,197.1,127,57.4,60,8444
25,90.6,191.2,175,43.3,83,3878
39,52.8,152.1,123,37.3,59,8289
21,76.9,173.6,60,42,61,11802
57,53.5,169.9,148,37.5,79,17995
20,96.7,165.5,85,30,77,17763
46,88.3,172.6,70,49.5,84,17037
58,82.9,169.2,146,31.3,83,13690
46,91.2,171.6,61,36.3,62,12323
51,82.4,199,142,51.7,74,5314
51,98.4,154.4,152,50,67,15417
45,85.7,196.1,99,32.2,81,3378
30,96.2,174,178,49.8,51,16356
32,75.9,181.2,175,57.9,54,13269
40,55.9,191.5,63,32.2,60,13206
43,76.4,168,139,42.5,72,7340
21,56.3,171.5,170,51.9,67,14084
43,79.6,170.5,96,50,78,11907
57,74.1,168.7,120,36.8,62,2452
26,81.1,196.3,150,34.9,67,10533
22,50.5,191.4,64,53.5,64,2392
49,59.7,155.4,74,58.7,75,7471
37,74.6,155.4,146,53,58,19653
28,97.5,171.4,172,58.9,67,10137
32,69.2,154.9,126,48.1,46,15997
49,71.2,181,141,57.9,73,11162
45,85.7,157.2,166,50.7,53,12397
39,80.2,176.1,85,57.3,77,17596
58,64.9,150.4,65,34.8,56,6794
34,70.5,165.8,103,54.5,63,18549
43,60.9,183.9,177,35.9,64,10446
24,98.3,174.2,117,30.8,81,10493
59,56.5,198.9,140,45.5,75,8363
43,68.6,193.7,105,39.5,79,13295
42,51.3,168,161,31.3,65,10079
27,61.1,152.3,101,59.4,57,14032
36,89,192.3,107,50,83,12748
28,60.1,195.6,173,57.1,71,3505
30,54,191,86,60,69,11448
25,73.7,156.4,79,41.8,46,15240
57,50.5,199.9,129,37.6,79,9409
21,54.2,162.9,174,35.5,52,2209
48,90.4,186.2,94,45.5,77,19364
45,88.6,195.4,135,48.2,69,4119
28,95.8,161.8,107,44.2,65,2177
18,92.7,195.4,126,41.6,80,3546
55,84.2,165.5,171,35,57,16186
41,52.6,198.8,127,43.3,53,12226
48,89.1,164.1,111,32.6,79,14231
58,92.3,197.7,168,56,80,18658
43,90,152.7,127,31.4,54,16016
22,75.4,185.5,63,41.4,49,16134
37,61.6,176.6,98,33,75,16082
58,92.3,173.9,80,53.2,68,18436
28,86.4,161.2,167,39.4,76,9775
50,99,185.3,125,33.4,47,18175
55,57.8,159.5,75,45.9,60,16133
44,61.3,177.6,66,57.5,64,11615
51,60.6,162.7,142,57.3,68,18368
32,89.6,197.8,166,37.5,78,16837
49,59.3,151.4,156,51.6,67,12546
38,53.3,160,68,30.9,82,12748
22,99.9,162.1,160,34,46,3553
23,51.2,170.7,76,45,49,4469
55,91.8,161.6,150,36.9,62,18299
39,68.3,174.6,156,53.9,73,3474
35,92.1,193.6,172,57.9,54,17786
31,77.7,185.6,71,30.1,60,15759
27,95.1,179,116,37,67,2337
30,96.3,154.5,104,43.2,74,8991
48,50.5,184.7,179,46.9,50,13351
47,53.8,158.3,70,57.5,80,3087
20,62.5,189.3,72,56.8,64,3293
47,83.5,162.5,90,49.1,60,10848
23,94.4,170.9,136,37.7,72,7964
46,73,167.5,161,53.5,70,4828
25,80.3,192.9,85,36.1,66,8472
50,59.4,156.3,122,59,55,8564
34,90.2,178.3,90,30.2,45,3336
28,98.4,157.1,81,47.1,49,12548
30,63.4,185.2,65,32.7,80,17149
28,74.7,195.3,79,42.2,46,17181
48,54.3,171.7,144,49,50,3667
45,78,174.4,69,50.7,71,3212
23,75.1,196.4,142,53.6,70,4768
58,57.2,176,94,47.8,79,14607
33,72.1,174.4,85,37.5,57,18828
21,66.7,178.9,130,56.7,56,11589
52,76.1,184.5,96,54.3,62,5676
43,79.3,155.3,67,34.8,82,9085
29,50.4,191.1,64,54.8,50,6688
28,88.1,171.8,103,59.2,72,6511
54,85.7,153.6,159,49.1,72,16640
42,68.3,189.3,174,38.5,69,15466
35,52.6,168.8,151,48.2,49,2685
36,87.7,155,173,40.3,59,2684
40,97.8,181.7,126,50.3,53,17001
55,62,194,162,46.3,46,10532
35,66.2,194.4,131,57.9,53,14891
43,59.2,197.9,138,48.5,70,2733
23,78.8,193.4,176,36.4,67,3496
21,57.7,150.1,150,51.8,72,17154
46,67.8,169,108,39,50,13146
51,84.9,190.9,174,38.2,48,7450
34,78,168.3,95,41.8,74,6635
33,69.3,180.1,139,30.4,62,13227
19,71,180.3,85,59.1,74,16023
51,78.1,168.3,104,46,71,8303
25,50.3,195.2,120,53.2,75,12671
30,53.9,175.2,103,37.7,83,19803
59,94.1,173.2,63,52.4,74,12181
25,53.9,199.9,135,47,81,6710
47,85.3,174.7,140,42.7,56,10679
49,96,158.9,117,59.1,61,15500
53,63.5,175.7,164,44.8,78,3441
47,68.5,190.7,167,49.7,72,4390
18,78.4,188.8,85,30.5,48,3384
56,94.1,189.4,154,39,78,15136
34,97.1,185.4,138,56.7,58,6396
37,87,162.7,175,52.8,57,3391
41,54.3,193.1,157,46.1,47,18652
39,83.5,194.7,88,57,65,11716
46,70.5,159.7,68,44.6,60,17568
39,73.5,156.5,137,47,82,10669
26,52.5,198.8,95,41.5,70,6271
54,59.6,193.4,63,48.6,50,18622
27,89.5,194.7,118,39.6,62,17228
53,72.7,194.3,161,41.6,50,16256
54,65.1,177.1,179,59,69,14779
45,69.2,182.3,96,33.3,68,16434
45,92.7,177.3,147,33.2,74,14732
59,87.4,152.6,140,31.3,67,7093
38,63.6,187.3,72,39.6,52,8438
41,55.9,175.3,79,41.9,53,14729
59,62.6,182.4,76,32.8,50,11943
57,96,175.1,110,46.5,77,4333
19,79.1,174.6,150,47.5,77,6386
25,76.7,158.6,114,52.5,51,14655
44,79.8,163.9,92,59.3,62,18316
39,68.3,157.9,80,48.6,50,10359
54,90.4,159.8,140,33.3,81,16172
44,76.2,198.6,81,32.7,65,5542
46,55.8,157.7,84,53.3,70,17529
20,56.5,163.5,126,49.5,59,10054
30,76.8,179.5,150,34.9,74,8914
27,96.8,180.5,150,37.6,55,9513
53,65.4,157.7,169,52.5,52,10269
26,93.5,189.7,71,47,49,13090
44,88.2,189.3,74,47.6,52,3108
51,62.4,161.9,161,36.3,49,3224
18,51.8,164.4,143,48.9,54,14876
49,55.1,196.9,145,53.1,59,17097
42,86.4,191.3,61,56.6,82,10756
46,60,184.9,63,52.1,47,4859
24,68.6,154.1,104,47.3,54,16628
20,75.1,170.9,72,50.2,51,14581
37,86.3,178,114,44.6,68,10300
37,55.7,159.4,91,36.8,70,4412
47,70.3,172.4,81,56.5,78,4647
52,74.3,180.1,148,46,52,15805
52,77,166.4,150,47.8,83,5338
56,90.9,189,114,59.7,49,7804
44,58.6,192,76,59.6,80,14392
43,90.4,166.2,129,47.6,70,12448
31,84.6,191.9,166,31,54,5417
34,77.8,155.2,110,41.9,77,18395
35,85,191.9,139,58.1,80,19258
46,70.6,157.6,67,38.6,75,9303
37,56.9,154.1,120,60,82,19267
44,83.3,182.1,156,32.5,69,6650
35,76.2,173.6,69,47,57,14177
21,82,195.4,157,45.5,45,15747
18,66.9,168.2,78,37.7,80,16182
18,95.3,164.4,73,58.5,80,9008
43,79.4,175,126,48.6,68,15276
37,54.3,172.8,114,36.9,71,11771
40,72.5,167.2,120,41.5,62,13963
27,87.8,184.7,115,51.6,59,10162
28,89.7,188,122,38.9,61,16849
58,74.7,192.6,164,56.4,73,5487
58,94.7,198.6,146,35,49,12038
22,63.4,163.3,163,37.9,55,9537
18,70.5,185.8,70,34.3,60,4390
34,94.9,169.7,106,33.1,78,6030
39,94.8,183.9,65,39,61,9492
51,84.3,173.8,93,60,77,5438
58,92.9,199.7,124,32.8,75,4383
46,54.4,186.4,158,36.4,62,5367
21,93.2,197.6,148,38.1,69,8167
22,66,191.7,123,48.6,49,15172
28,58.9,195.1,152,52.4,74,3465
38,62,190.7,146,52.6,67,5483
52,70.9,173,141,30.3,82,18957
29,62.6,162.6,137,49.6,62,2774
43,66,168.5,140,48.9,76,16677
36,56.7,151,125,45.5,74,5930
24,64.8,176.2,90,41.4,73,4220
24,78.6,175.3,142,53.9,80,3439
43,72.1,176.3,155,40.3,53,9424
57,67.3,198.7,121,36.9,67,10905
22,87.3,195.6,113,39.3,47,8700
38,94.7,158.1,151,43.2,66,7510
31,87.8,168.4,164,36.4,84,13173
21,66.6,171.2,67,48.2,75,18453
40,87.2,168,101,56.5,66,13956
59,57.6,189.9,100,47.9,55,15130
37,56.5,176.2,118,43.4,47,16582
32,67.3,178.6,99,53.9,58,12937
46,90.4,192.7,162,52.4,63,10934
25,62.3,190.3,81,41,75,8728
58,53.2,156.6,83,48.1,80,8870
36,56.6,185.7,97,51.9,76,6242
56,92.9,171.8,61,37.4,70,11871
45,81.7,164.7,100,41,45,11906
44,62.7,152.5,164,33.2,46,19581
21,77.8,174.4,78,59.6,50,18205
32,76.4,167.8,164,32.6,58,10086
52,82.8,162.6,61,35.1,72,13408
54,61.7,184.7,151,44.4,77,5193
18,93.2,188.5,155,56,69,10218
20,65.5,162.2,121,40.7,84,7220
41,84.7,152.5,142,53.1,62,8531
44,50.8,192.4,75,50.3,78,19474
57,68.6,150.5,153,49.2,56,2141
53,67.6,196.9,81,55.4,71,18650
51,77.2,181.4,73,30.4,68,9719
46,53.6,166.1,175,57.9,77,10680
41,89.5,162.3,115,54.9,59,10687
41,60.9,150.5,124,58.1,76,18863
59,83.9,161.8,104,53.8,61,4690
21,90.2,156.9,113,56.4,79,17849
20,78.1,180.6,125,36.1,79,14288
51,87,158.3,145,39.6,57,4427
40,83.1,176.4,105,39.5,53,10064
40,67.8,179.5,92,33.3,54,5215
22,90.4,164.9,138,51.9,45,5911
48,64.7,151.8,109,34.1,78,2649
